exp_hash,sample_size,dataset_dl_batch_size,dataset_dl_num_workers,dataset_dl_p_sampling_by_variable,dataset_dl_p_sampling_weights,dataset_dl_p_use_sampling,dataset_dl_pin_memory,dataset_dl_q_sampling_by_variable,dataset_dl_q_sampling_weights,dataset_dl_q_use_sampling,dataset_ds_basic_preproc_img_size,dataset_ds_basic_preproc_mean,dataset_ds_basic_preproc_std,dataset_ds_data_augmentation,dataset_ds_data_augmentation_args_color_distortion_brightness,dataset_ds_data_augmentation_args_color_distortion_contrast,dataset_ds_data_augmentation_args_color_distortion_hue,dataset_ds_data_augmentation_args_color_distortion_prob,dataset_ds_data_augmentation_args_color_distortion_saturation,dataset_ds_data_augmentation_args_gaussian_blur_kernel_size,dataset_ds_data_augmentation_args_gaussian_blur_prob,dataset_ds_data_augmentation_args_gaussian_blur_sigma,dataset_ds_data_augmentation_args_grayscale_prob,dataset_ds_data_augmentation_args_horizontal_flip_prob,dataset_ds_data_augmentation_args_random_crop_prob,dataset_ds_data_augmentation_args_random_crop_ratio,dataset_ds_data_augmentation_args_random_crop_scale,dataset_ds_data_augmentation_args_rotation_degrees,dataset_ds_data_augmentation_args_rotation_prob,dataset_ds_data_augmentation_args_translation_prob,dataset_ds_data_augmentation_args_translation_range,dataset_ds_data_augmentation_args_value_fill,dataset_ds_data_augmentation_args_vertical_flip_prob,dataset_ds_data_frac,dataset_ds_data_size_abs,dataset_ds_global_seed,dataset_ds_p_data_root,dataset_ds_p_dataset,dataset_ds_q_data_root,dataset_ds_q_dataset,dataset_ds_q_subset_params_diagnoses_comorbidities,domain_classifier_eval_alpha,domain_classifier_eval_eval_interval_globalstep,domain_classifier_eval_n_permute,domain_classifier_eval_n_test_reps,domain_classifier_eval_num_eval_batches,domain_classifier_eval_plot_images_first_only,domain_classifier_model_arch,domain_classifier_model_in_channels,domain_classifier_model_loss_type,domain_classifier_model_n_outputs,domain_classifier_model_optim_config_learning_rate,domain_classifier_model_optim_config_lr_scheduler,domain_classifier_model_optim_config_momentum,domain_classifier_model_optim_config_nesterov,domain_classifier_model_optim_config_optimizer,domain_classifier_model_optim_config_weight_decay,domain_classifier_trainer_epochs,dataset_ds_q_subset_params_patient_ethnicity,dataset_ds_q_subset_params_session_image_quality,dataset_ds_q_subset_params_patient_gender,mmd_model_feature_extractor,mmd_model_img_size,mmd_model_in_channels,mmd_model_loss_lambda,mmd_model_loss_type,mmd_model_optim_config_learning_rate,mmd_model_optim_config_lr_scheduler,mmd_model_optim_config_momentum,mmd_model_optim_config_nesterov,mmd_model_optim_config_optimizer,mmd_model_optim_config_weight_decay,mmd_trainer_epochs,task_classifier_model_arch,task_classifier_model_in_channels,task_classifier_model_loss_type,task_classifier_model_n_outputs,task_classifier_model_optim_config_learning_rate,task_classifier_model_optim_config_lr_scheduler,task_classifier_model_optim_config_momentum,task_classifier_model_optim_config_nesterov,task_classifier_model_optim_config_optimizer,task_classifier_model_optim_config_weight_decay,task_classifier_trainer_epochs,Unnamed: 0,sample_size,power,type_1err,method,power_stderr,type_1err_stderr,exp_hash,version,path
f19e5b1c06f0d4125c526a47bf3c85cd,100,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,2000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Caucasian'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,3,100,0.06,0.02,muks,0.0237486841740758,0.014,f19e5b1c06f0d4125c526a47bf3c85cd,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f19e5b1c06f0d4125c526a47bf3c85cd/version_0
f19e5b1c06f0d4125c526a47bf3c85cd,200,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,2000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Caucasian'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,4,200,0.15,0.01,muks,0.0252487623459051,0.0070356236397351,f19e5b1c06f0d4125c526a47bf3c85cd,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f19e5b1c06f0d4125c526a47bf3c85cd/version_0
f19e5b1c06f0d4125c526a47bf3c85cd,500,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,2000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Caucasian'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,5,500,0.49,0.01,muks,0.0223562071917398,0.0044497190922573,f19e5b1c06f0d4125c526a47bf3c85cd,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f19e5b1c06f0d4125c526a47bf3c85cd/version_0
f6347008f3d4190e664cbc7e6cb329fe,10,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,100,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Multi-racial'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,0,10,0.0,0.01,muks,0.0,0.0314642654451045,f6347008f3d4190e664cbc7e6cb329fe,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f6347008f3d4190e664cbc7e6cb329fe/version_0
f6347008f3d4190e664cbc7e6cb329fe,30,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,100,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Multi-racial'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,1,30,0.09,0.02,muks,0.0522494019104525,0.0255603860169077,f6347008f3d4190e664cbc7e6cb329fe,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f6347008f3d4190e664cbc7e6cb329fe/version_0
f6347008f3d4190e664cbc7e6cb329fe,50,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,100,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Multi-racial'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,2,50,0.1,0.02,muks,0.0424264068711928,0.0197989898732233,f6347008f3d4190e664cbc7e6cb329fe,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f6347008f3d4190e664cbc7e6cb329fe/version_0
f6347008f3d4190e664cbc7e6cb329fe,100,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,100,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Multi-racial'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,3,100,0.33,0.03,muks,0.0470212717820349,0.0170587221092319,f6347008f3d4190e664cbc7e6cb329fe,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f6347008f3d4190e664cbc7e6cb329fe/version_0
f6347008f3d4190e664cbc7e6cb329fe,200,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,100,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Multi-racial'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,4,200,0.58,0.02,muks,0.0348998567332302,0.0098994949366116,f6347008f3d4190e664cbc7e6cb329fe,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f6347008f3d4190e664cbc7e6cb329fe/version_0
f6347008f3d4190e664cbc7e6cb329fe,500,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,100,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Multi-racial'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,5,500,0.99,0.03,muks,0.0044497190922574,0.0076288924491042,f6347008f3d4190e664cbc7e6cb329fe,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f6347008f3d4190e664cbc7e6cb329fe/version_0
f9a3844ee381472b6e1d75517f054d6b,10,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,5000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Latin American'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,0,10,0.0,0.0,muks,0.0,0.0,f9a3844ee381472b6e1d75517f054d6b,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f9a3844ee381472b6e1d75517f054d6b/version_0
f9a3844ee381472b6e1d75517f054d6b,30,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,5000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Latin American'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,1,30,0.05,0.0,muks,0.039791121287711,0.0,f9a3844ee381472b6e1d75517f054d6b,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f9a3844ee381472b6e1d75517f054d6b/version_0
f9a3844ee381472b6e1d75517f054d6b,50,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,5000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Latin American'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,2,50,0.04,0.03,muks,0.027712812921102,0.0241246761636296,f9a3844ee381472b6e1d75517f054d6b,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f9a3844ee381472b6e1d75517f054d6b/version_0
f9a3844ee381472b6e1d75517f054d6b,100,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,5000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Latin American'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,3,100,0.06,0.02,muks,0.0237486841740758,0.014,f9a3844ee381472b6e1d75517f054d6b,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f9a3844ee381472b6e1d75517f054d6b/version_0
f9a3844ee381472b6e1d75517f054d6b,200,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,5000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Latin American'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,4,200,0.04,0.03,muks,0.013856406460551,0.0120623380818148,f9a3844ee381472b6e1d75517f054d6b,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f9a3844ee381472b6e1d75517f054d6b/version_0
f9a3844ee381472b6e1d75517f054d6b,500,16,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,5000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,,,,,,,,,,,,,,,,,,['Latin American'],,,,,,,,,,,,,,,resnet50,3.0,cross_entropy,5.0,0.001,True,0.9,True,SGD,0.0005,25.0,5,500,0.14,0.0,muks,0.0155177317930166,0.0,f9a3844ee381472b6e1d75517f054d6b,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_ethnicity/muks/f9a3844ee381472b6e1d75517f054d6b/version_0
036c409baa0d3a5230e85db1193a0867,10,8,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,2000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,0.05,300.0,100.0,10.0,30.0,True,resnet50,3.0,cross_entropy,2.0,0.001,True,0.9,True,SGD,0.0005,25.0,,['Adequate'],,,,,,,,,,,,,,,,,,,,,,,,,0,10,0.13,0.04,c2st,0.1063484837691633,0.0619677335393186,036c409baa0d3a5230e85db1193a0867,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_quality/c2st/036c409baa0d3a5230e85db1193a0867/version_0
036c409baa0d3a5230e85db1193a0867,30,8,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,2000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,0.05,300.0,100.0,10.0,30.0,True,resnet50,3.0,cross_entropy,2.0,0.001,True,0.9,True,SGD,0.0005,25.0,,['Adequate'],,,,,,,,,,,,,,,,,,,,,,,,,1,30,0.36,0.04,c2st,0.0876356092008265,0.0357770876399966,036c409baa0d3a5230e85db1193a0867,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_quality/c2st/036c409baa0d3a5230e85db1193a0867/version_0
036c409baa0d3a5230e85db1193a0867,50,8,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,2000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,0.05,300.0,100.0,10.0,30.0,True,resnet50,3.0,cross_entropy,2.0,0.001,True,0.9,True,SGD,0.0005,25.0,,['Adequate'],,,,,,,,,,,,,,,,,,,,,,,,,2,50,0.55,0.05,c2st,0.0703562363973514,0.0308220700148448,036c409baa0d3a5230e85db1193a0867,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_quality/c2st/036c409baa0d3a5230e85db1193a0867/version_0
036c409baa0d3a5230e85db1193a0867,100,8,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,2000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,0.05,300.0,100.0,10.0,30.0,True,resnet50,3.0,cross_entropy,2.0,0.001,True,0.9,True,SGD,0.0005,25.0,,['Adequate'],,,,,,,,,,,,,,,,,,,,,,,,,3,100,0.9,0.03,c2st,0.03,0.0170587221092319,036c409baa0d3a5230e85db1193a0867,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_quality/c2st/036c409baa0d3a5230e85db1193a0867/version_0
036c409baa0d3a5230e85db1193a0867,200,8,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,2000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,0.05,300.0,100.0,10.0,30.0,True,resnet50,3.0,cross_entropy,2.0,0.001,True,0.9,True,SGD,0.0005,25.0,,['Adequate'],,,,,,,,,,,,,,,,,,,,,,,,,4,200,1.0,0.04,c2st,0.0,0.013856406460551,036c409baa0d3a5230e85db1193a0867,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_quality/c2st/036c409baa0d3a5230e85db1193a0867/version_0
036c409baa0d3a5230e85db1193a0867,500,8,4,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,True,targets,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,512,"[0.425753653049469, 0.29737451672554016, 0.21293757855892181]","[0.27670302987098694, 0.20240527391433716, 0.1686241775751114]","['random_crop', 'horizontal_flip', 'vertical_flip', 'color_distortion', 'rotation']",0.2,0.2,0.1,1.0,0.1,7,0.2,0.5,0.5,0.5,1.0,"[0.7, 1.3]","[0.87, 1.15]","[-180, 180]",1.0,1,"[0.2, 0.2]",0,0.5,1.0,2000,1000,/mnt/qb/eyepacs,eyepacs,/mnt/qb/eyepacs,eyepacs,,0.05,300.0,100.0,10.0,30.0,True,resnet50,3.0,cross_entropy,2.0,0.001,True,0.9,True,SGD,0.0005,25.0,,['Adequate'],,,,,,,,,,,,,,,,,,,,,,,,,5,500,1.0,0.04,c2st,0.0,0.0087635609200826,036c409baa0d3a5230e85db1193a0867,version_0,/home/lkoch/mnt/slurm_work/exp_lightning/eyepacs_seeded_trainset_limited_debug/eyepacs_quality/c2st/036c409baa0d3a5230e85db1193a0867/version_0
